dataset,split,model_type,method,lambda,target_nfr,achieved_nfr,accuracy,pfr
ilpd,0,logreg,bcwi,,0.005,0.0,0.47619047619047616,0.0
ilpd,0,logreg,projected_gd,,0.01,0.02,0.5142857142857142,0.09090909090909091
ilpd,0,logreg,bcwi,,0.01,0.0,0.47619047619047616,0.0
ilpd,0,logreg,projected_gd,,0.015,0.02,0.5142857142857142,0.09090909090909091
ilpd,0,logreg,bcwi,,0.015,0.0,0.47619047619047616,0.0
ilpd,0,logreg,projected_gd,,0.02,0.02,0.5142857142857142,0.09090909090909091
ilpd,0,logreg,bcwi,,0.02,0.0,0.47619047619047616,0.0
ilpd,0,logreg,projected_gd,,0.025,0.02,0.5142857142857142,0.09090909090909091
ilpd,0,logreg,bcwi,,0.025,0.0,0.47619047619047616,0.0
ilpd,0,logreg,projected_gd,,0.03,0.02,0.5142857142857142,0.09090909090909091
ilpd,0,logreg,bcwi,,0.03,0.0,0.47619047619047616,0.0
ilpd,1,logreg,baseline,,,0.3125,0.6571428571428571,0.6097560975609756
ilpd,1,logreg,confidence_drop,0.0,,0.21875,0.7333333333333333,0.6585365853658537
ilpd,1,logreg,fixed_anchor,0.0,,0.609375,0.3904761904761905,0.3902439024390244
ilpd,1,logreg,selective_distill,0.0,,0.40625,0.5428571428571428,0.4634146341463415
ilpd,1,logreg,confidence_drop,0.5,,0.21875,0.7428571428571429,0.6829268292682927
ilpd,1,logreg,fixed_anchor,0.5,,0.59375,0.3904761904761905,0.36585365853658536
ilpd,1,logreg,selective_distill,0.5,,0.40625,0.5428571428571428,0.4634146341463415
ilpd,1,logreg,confidence_drop,1.0,,0.21875,0.7428571428571429,0.6829268292682927
ilpd,1,logreg,fixed_anchor,1.0,,0.5625,0.4095238095238095,0.36585365853658536
ilpd,1,logreg,selective_distill,1.0,,0.40625,0.5333333333333333,0.43902439024390244
ilpd,1,logreg,confidence_drop,2.0,,0.21875,0.7428571428571429,0.6829268292682927
ilpd,1,logreg,fixed_anchor,2.0,,0.5625,0.4,0.34146341463414637
ilpd,1,logreg,selective_distill,2.0,,0.421875,0.5238095238095238,0.43902439024390244
ilpd,1,logreg,confidence_drop,4.0,,0.21875,0.7428571428571429,0.6829268292682927
ilpd,1,logreg,fixed_anchor,4.0,,0.5625,0.4,0.34146341463414637
ilpd,1,logreg,selective_distill,4.0,,0.40625,0.5523809523809524,0.4878048780487805
ilpd,1,logreg,confidence_drop,8.0,,0.234375,0.7333333333333333,0.6829268292682927
ilpd,1,logreg,fixed_anchor,8.0,,0.5625,0.4,0.34146341463414637
ilpd,1,logreg,selective_distill,8.0,,0.421875,0.5047619047619047,0.3902439024390244
ilpd,1,logreg,projected_gd,,0.0,0.078125,0.6571428571428571,0.24390243902439024
ilpd,1,logreg,bcwi,,0.0,0.015625,0.6190476190476191,0.04878048780487805
ilpd,1,logreg,projected_gd,,0.005,0.078125,0.6571428571428571,0.24390243902439024
ilpd,1,logreg,bcwi,,0.005,0.015625,0.6190476190476191,0.04878048780487805
ilpd,1,logreg,projected_gd,,0.01,0.078125,0.6571428571428571,0.24390243902439024
ilpd,1,logreg,bcwi,,0.01,0.015625,0.6190476190476191,0.04878048780487805
ilpd,1,logreg,projected_gd,,0.015,0.078125,0.6571428571428571,0.24390243902439024
ilpd,1,logreg,bcwi,,0.015,0.015625,0.6190476190476191,0.04878048780487805
ilpd,1,logreg,projected_gd,,0.02,0.078125,0.6571428571428571,0.24390243902439024
ilpd,1,logreg,bcwi,,0.02,0.015625,0.6190476190476191,0.04878048780487805
ilpd,1,logreg,projected_gd,,0.025,0.078125,0.6571428571428571,0.24390243902439024
ilpd,1,logreg,bcwi,,0.025,0.015625,0.6190476190476191,0.04878048780487805
ilpd,1,logreg,projected_gd,,0.03,0.078125,0.6571428571428571,0.24390243902439024
ilpd,1,logreg,bcwi,,0.03,0.015625,0.6190476190476191,0.04878048780487805
ilpd,2,logreg,baseline,,,0.15151515151515152,0.7142857142857143,0.48717948717948717
ilpd,2,logreg,confidence_drop,0.0,,0.7272727272727273,0.38095238095238093,0.5641025641025641
ilpd,2,logreg,fixed_anchor,0.0,,0.5303030303030303,0.5238095238095238,0.6153846153846154
ilpd,2,logreg,selective_distill,0.0,,0.7424242424242424,0.4857142857142857,0.8717948717948718
ilpd,2,logreg,confidence_drop,0.5,,0.7272727272727273,0.38095238095238093,0.5641025641025641
ilpd,2,logreg,fixed_anchor,0.5,,0.5151515151515151,0.5142857142857142,0.5641025641025641
ilpd,2,logreg,selective_distill,0.5,,0.7424242424242424,0.4857142857142857,0.8717948717948718
ilpd,2,logreg,confidence_drop,1.0,,0.7424242424242424,0.37142857142857144,0.5641025641025641
ilpd,2,logreg,fixed_anchor,1.0,,0.48484848484848486,0.5047619047619047,0.48717948717948717
ilpd,2,logreg,selective_distill,1.0,,0.7575757575757576,0.47619047619047616,0.8717948717948718
ilpd,2,logreg,confidence_drop,2.0,,0.7424242424242424,0.37142857142857144,0.5641025641025641
ilpd,2,logreg,fixed_anchor,2.0,,0.5151515151515151,0.47619047619047616,0.46153846153846156
ilpd,2,logreg,selective_distill,2.0,,0.7575757575757576,0.45714285714285713,0.8205128205128205
ilpd,2,logreg,confidence_drop,4.0,,0.7727272727272727,0.3619047619047619,0.5897435897435898
ilpd,2,logreg,fixed_anchor,4.0,,0.5,0.47619047619047616,0.4358974358974359
ilpd,2,logreg,selective_distill,4.0,,0.7575757575757576,0.4380952380952381,0.7692307692307693
ilpd,2,logreg,confidence_drop,8.0,,0.7727272727272727,0.3619047619047619,0.5897435897435898
ilpd,2,logreg,fixed_anchor,8.0,,0.5,0.47619047619047616,0.4358974358974359
ilpd,2,logreg,selective_distill,8.0,,0.8181818181818182,0.3904761904761905,0.7435897435897436
ilpd,2,logreg,projected_gd,,0.0,0.0,0.6857142857142857,0.15384615384615385
ilpd,2,logreg,bcwi,,0.0,0.0,0.6571428571428571,0.07692307692307693
ilpd,2,logreg,projected_gd,,0.005,0.0,0.6857142857142857,0.15384615384615385
ilpd,2,logreg,bcwi,,0.005,0.0,0.6571428571428571,0.07692307692307693
ilpd,2,logreg,projected_gd,,0.01,0.0,0.6857142857142857,0.15384615384615385
ilpd,2,logreg,bcwi,,0.01,0.0,0.6571428571428571,0.07692307692307693
ilpd,2,logreg,projected_gd,,0.015,0.0,0.6857142857142857,0.15384615384615385
ilpd,2,logreg,bcwi,,0.015,0.0,0.6571428571428571,0.07692307692307693
ilpd,2,logreg,projected_gd,,0.02,0.0,0.6857142857142857,0.15384615384615385
ilpd,2,logreg,bcwi,,0.02,0.0,0.6571428571428571,0.07692307692307693
ilpd,2,logreg,projected_gd,,0.025,0.0,0.6857142857142857,0.15384615384615385
ilpd,2,logreg,bcwi,,0.025,0.0,0.6571428571428571,0.07692307692307693
ilpd,2,logreg,projected_gd,,0.03,0.0,0.6857142857142857,0.15384615384615385
ilpd,2,logreg,bcwi,,0.03,0.0,0.6571428571428571,0.07692307692307693
ilpd,3,logreg,baseline,,,0.6266666666666667,0.3904761904761905,0.43333333333333335
ilpd,3,logreg,confidence_drop,0.0,,0.5066666666666667,0.5523809523809524,0.7
ilpd,3,logreg,fixed_anchor,0.0,,0.5066666666666667,0.5142857142857142,0.5666666666666667
ilpd,3,logreg,selective_distill,0.0,,0.24,0.6476190476190476,0.36666666666666664
ilpd,3,logreg,confidence_drop,0.5,,0.52,0.5333333333333333,0.6666666666666666
ilpd,3,logreg,fixed_anchor,0.5,,0.5066666666666667,0.5142857142857142,0.5666666666666667
ilpd,3,logreg,selective_distill,0.5,,0.24,0.6476190476190476,0.36666666666666664
ilpd,3,logreg,confidence_drop,1.0,,0.52,0.5333333333333333,0.6666666666666666
ilpd,3,logreg,fixed_anchor,1.0,,0.5066666666666667,0.5142857142857142,0.5666666666666667
ilpd,3,logreg,selective_distill,1.0,,0.24,0.6476190476190476,0.36666666666666664
ilpd,3,logreg,confidence_drop,2.0,,0.5333333333333333,0.5238095238095238,0.6666666666666666
ilpd,3,logreg,fixed_anchor,2.0,,0.5466666666666666,0.49523809523809526,0.6
ilpd,3,logreg,selective_distill,2.0,,0.22666666666666666,0.6476190476190476,0.3333333333333333
ilpd,3,logreg,confidence_drop,4.0,,0.5466666666666666,0.5142857142857142,0.6666666666666666
ilpd,3,logreg,fixed_anchor,4.0,,0.5466666666666666,0.4857142857142857,0.5666666666666667
ilpd,3,logreg,selective_distill,4.0,,0.22666666666666666,0.6571428571428571,0.36666666666666664
ilpd,3,logreg,confidence_drop,8.0,,0.5466666666666666,0.5047619047619047,0.6333333333333333
ilpd,3,logreg,fixed_anchor,8.0,,0.56,0.47619047619047616,0.5666666666666667
ilpd,3,logreg,selective_distill,8.0,,0.21333333333333335,0.6761904761904762,0.4
ilpd,3,logreg,projected_gd,,0.0,0.013333333333333334,0.7428571428571429,0.13333333333333333
ilpd,3,logreg,bcwi,,0.0,0.05333333333333334,0.7238095238095238,0.16666666666666666
ilpd,3,logreg,projected_gd,,0.005,0.013333333333333334,0.7428571428571429,0.13333333333333333
ilpd,3,logreg,bcwi,,0.005,0.05333333333333334,0.7238095238095238,0.16666666666666666
ilpd,3,logreg,projected_gd,,0.01,0.013333333333333334,0.7428571428571429,0.13333333333333333
ilpd,3,logreg,bcwi,,0.01,0.05333333333333334,0.7238095238095238,0.16666666666666666
ilpd,3,logreg,projected_gd,,0.015,0.013333333333333334,0.7428571428571429,0.13333333333333333
ilpd,3,logreg,bcwi,,0.015,0.05333333333333334,0.7238095238095238,0.16666666666666666
ilpd,3,logreg,projected_gd,,0.02,0.013333333333333334,0.7428571428571429,0.13333333333333333
ilpd,3,logreg,bcwi,,0.02,0.05333333333333334,0.7238095238095238,0.16666666666666666
ilpd,3,logreg,projected_gd,,0.025,0.013333333333333334,0.7428571428571429,0.13333333333333333
ilpd,3,logreg,bcwi,,0.025,0.05333333333333334,0.7238095238095238,0.16666666666666666
ilpd,3,logreg,projected_gd,,0.03,0.013333333333333334,0.7428571428571429,0.13333333333333333
ilpd,3,logreg,bcwi,,0.03,0.05333333333333334,0.7238095238095238,0.16666666666666666
ilpd,4,logreg,baseline,,,0.5588235294117647,0.5333333333333333,0.5774647887323944
ilpd,4,logreg,confidence_drop,0.0,,0.17647058823529413,0.49523809523809526,0.3380281690140845
ilpd,4,logreg,fixed_anchor,0.0,,0.7058823529411765,0.6761904761904762,0.8591549295774648
ilpd,4,logreg,selective_distill,0.0,,0.7058823529411765,0.6476190476190476,0.8169014084507042
ilpd,4,logreg,confidence_drop,0.5,,0.20588235294117646,0.4857142857142857,0.3380281690140845
ilpd,4,logreg,fixed_anchor,0.5,,0.5588235294117647,0.6761904761904762,0.7887323943661971
ilpd,4,logreg,selective_distill,0.5,,0.7058823529411765,0.6476190476190476,0.8169014084507042
ilpd,4,logreg,confidence_drop,1.0,,0.20588235294117646,0.4857142857142857,0.3380281690140845
ilpd,4,logreg,fixed_anchor,1.0,,0.5,0.6761904761904762,0.7605633802816901
ilpd,4,logreg,selective_distill,1.0,,0.7058823529411765,0.6476190476190476,0.8169014084507042
ilpd,4,logreg,confidence_drop,2.0,,0.20588235294117646,0.4857142857142857,0.3380281690140845
ilpd,4,logreg,fixed_anchor,2.0,,0.4117647058823529,0.6666666666666666,0.704225352112676
ilpd,4,logreg,selective_distill,2.0,,0.6470588235294118,0.6476190476190476,0.7887323943661971
ilpd,4,logreg,confidence_drop,4.0,,0.20588235294117646,0.47619047619047616,0.323943661971831
ilpd,4,logreg,fixed_anchor,4.0,,0.4117647058823529,0.6190476190476191,0.6338028169014085
ilpd,4,logreg,selective_distill,4.0,,0.5882352941176471,0.6190476190476191,0.7183098591549296
ilpd,4,logreg,confidence_drop,8.0,,0.20588235294117646,0.45714285714285713,0.29577464788732394
ilpd,4,logreg,fixed_anchor,8.0,,0.4117647058823529,0.6095238095238096,0.6197183098591549
ilpd,4,logreg,selective_distill,8.0,,0.5,0.6285714285714286,0.6901408450704225
ilpd,4,logreg,projected_gd,,0.0,0.0,0.3523809523809524,0.04225352112676056
ilpd,4,logreg,bcwi,,0.0,0.0,0.3238095238095238,0.0
ilpd,4,logreg,projected_gd,,0.005,0.0,0.3523809523809524,0.04225352112676056
ilpd,4,logreg,bcwi,,0.005,0.0,0.3238095238095238,0.0
ilpd,4,logreg,projected_gd,,0.01,0.0,0.3523809523809524,0.04225352112676056
ilpd,4,logreg,bcwi,,0.01,0.0,0.3238095238095238,0.0
ilpd,4,logreg,projected_gd,,0.015,0.0,0.3523809523809524,0.04225352112676056
ilpd,4,logreg,bcwi,,0.015,0.0,0.3238095238095238,0.0
ilpd,4,logreg,projected_gd,,0.02,0.0,0.3523809523809524,0.04225352112676056
ilpd,4,logreg,bcwi,,0.02,0.0,0.3238095238095238,0.0
ilpd,4,logreg,projected_gd,,0.025,0.0,0.3523809523809524,0.04225352112676056
ilpd,4,logreg,bcwi,,0.025,0.0,0.3238095238095238,0.0
ilpd,4,logreg,projected_gd,,0.03,0.0,0.3523809523809524,0.04225352112676056
ilpd,4,logreg,bcwi,,0.03,0.0,0.3238095238095238,0.0
ionosphere,0,mlp,baseline,,,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,confidence_drop,0.0,,0.034482758620689655,0.890625,0.16666666666666666
ionosphere,0,mlp,fixed_anchor,0.0,,0.034482758620689655,0.875,0.0
ionosphere,0,mlp,selective_distill,0.0,,0.0,0.921875,0.16666666666666666
ionosphere,0,mlp,confidence_drop,0.5,,0.034482758620689655,0.90625,0.3333333333333333
ionosphere,0,mlp,fixed_anchor,0.5,,0.034482758620689655,0.875,0.0
ionosphere,0,mlp,selective_distill,0.5,,0.0,0.921875,0.16666666666666666
ionosphere,0,mlp,confidence_drop,1.0,,0.034482758620689655,0.90625,0.3333333333333333
ionosphere,0,mlp,fixed_anchor,1.0,,0.034482758620689655,0.875,0.0
ionosphere,0,mlp,selective_distill,1.0,,0.0,0.921875,0.16666666666666666
ionosphere,0,mlp,confidence_drop,2.0,,0.034482758620689655,0.90625,0.3333333333333333
ionosphere,0,mlp,fixed_anchor,2.0,,0.034482758620689655,0.875,0.0
ionosphere,0,mlp,selective_distill,2.0,,0.0,0.921875,0.16666666666666666
ionosphere,0,mlp,confidence_drop,4.0,,0.034482758620689655,0.90625,0.3333333333333333
ionosphere,0,mlp,fixed_anchor,4.0,,0.034482758620689655,0.875,0.0
ionosphere,0,mlp,selective_distill,4.0,,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,0,mlp,confidence_drop,8.0,,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,fixed_anchor,8.0,,0.034482758620689655,0.875,0.0
ionosphere,0,mlp,selective_distill,8.0,,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,0,mlp,projected_gd,,0.0,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,bcwi,,0.0,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,0,mlp,projected_gd,,0.005,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,bcwi,,0.005,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,0,mlp,projected_gd,,0.01,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,bcwi,,0.01,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,0,mlp,projected_gd,,0.015,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,bcwi,,0.015,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,0,mlp,projected_gd,,0.02,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,bcwi,,0.02,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,0,mlp,projected_gd,,0.025,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,bcwi,,0.025,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,0,mlp,projected_gd,,0.03,0.017241379310344827,0.921875,0.3333333333333333
ionosphere,0,mlp,bcwi,,0.03,0.017241379310344827,0.90625,0.16666666666666666
ionosphere,1,mlp,baseline,,,0.03389830508474576,0.921875,0.4
ionosphere,1,mlp,confidence_drop,0.0,,0.05084745762711865,0.90625,0.4
ionosphere,1,mlp,fixed_anchor,0.0,,0.01694915254237288,0.921875,0.2
ionosphere,1,mlp,selective_distill,0.0,,0.0,0.9375,0.2
ionosphere,1,mlp,confidence_drop,0.5,,0.05084745762711865,0.921875,0.6
ionosphere,1,mlp,fixed_anchor,0.5,,0.03389830508474576,0.90625,0.2
ionosphere,1,mlp,selective_distill,0.5,,0.0,0.9375,0.2
ionosphere,1,mlp,confidence_drop,1.0,,0.03389830508474576,0.9375,0.6
ionosphere,1,mlp,fixed_anchor,1.0,,0.01694915254237288,0.921875,0.2
ionosphere,1,mlp,selective_distill,1.0,,0.0,0.9375,0.2
ionosphere,1,mlp,confidence_drop,2.0,,0.03389830508474576,0.9375,0.6
ionosphere,1,mlp,fixed_anchor,2.0,,0.01694915254237288,0.921875,0.2
ionosphere,1,mlp,selective_distill,2.0,,0.0,0.9375,0.2
ionosphere,1,mlp,confidence_drop,4.0,,0.05084745762711865,0.921875,0.6
ionosphere,1,mlp,fixed_anchor,4.0,,0.03389830508474576,0.90625,0.2
ionosphere,1,mlp,selective_distill,4.0,,0.0,0.9375,0.2
ionosphere,1,mlp,confidence_drop,8.0,,0.05084745762711865,0.921875,0.6
ionosphere,1,mlp,fixed_anchor,8.0,,0.05084745762711865,0.875,0.0
ionosphere,1,mlp,selective_distill,8.0,,0.0,0.9375,0.2
ionosphere,1,mlp,projected_gd,,0.0,0.0,0.96875,0.6
ionosphere,1,mlp,bcwi,,0.0,0.01694915254237288,0.9375,0.4
ionosphere,1,mlp,projected_gd,,0.005,0.0,0.96875,0.6
ionosphere,1,mlp,bcwi,,0.005,0.01694915254237288,0.9375,0.4
ionosphere,1,mlp,projected_gd,,0.01,0.0,0.96875,0.6
ionosphere,1,mlp,bcwi,,0.01,0.01694915254237288,0.9375,0.4
ionosphere,1,mlp,projected_gd,,0.015,0.0,0.96875,0.6
ionosphere,1,mlp,bcwi,,0.015,0.01694915254237288,0.9375,0.4
ionosphere,1,mlp,projected_gd,,0.02,0.0,0.96875,0.6
ionosphere,1,mlp,bcwi,,0.02,0.01694915254237288,0.9375,0.4
ionosphere,1,mlp,projected_gd,,0.025,0.0,0.96875,0.6
ionosphere,1,mlp,bcwi,,0.025,0.01694915254237288,0.9375,0.4
ionosphere,1,mlp,projected_gd,,0.03,0.0,0.96875,0.6
ionosphere,1,mlp,bcwi,,0.03,0.01694915254237288,0.9375,0.4
ionosphere,2,mlp,baseline,,,0.03389830508474576,0.890625,0.0
ionosphere,2,mlp,confidence_drop,0.0,,0.03389830508474576,0.90625,0.2
ionosphere,2,mlp,fixed_anchor,0.0,,0.03389830508474576,0.90625,0.2
ionosphere,2,mlp,selective_distill,0.0,,0.05084745762711865,0.890625,0.2
ionosphere,2,mlp,confidence_drop,0.5,,0.03389830508474576,0.90625,0.2
ionosphere,2,mlp,fixed_anchor,0.5,,0.05084745762711865,0.890625,0.2
ionosphere,2,mlp,selective_distill,0.5,,0.05084745762711865,0.890625,0.2
ionosphere,2,mlp,confidence_drop,1.0,,0.01694915254237288,0.921875,0.2
ionosphere,2,mlp,fixed_anchor,1.0,,0.03389830508474576,0.90625,0.2
ionosphere,2,mlp,selective_distill,1.0,,0.05084745762711865,0.875,0.0
ionosphere,2,mlp,confidence_drop,2.0,,0.0,0.9375,0.2
ionosphere,2,mlp,fixed_anchor,2.0,,0.03389830508474576,0.90625,0.2
ionosphere,2,mlp,selective_distill,2.0,,0.05084745762711865,0.875,0.0
ionosphere,2,mlp,confidence_drop,4.0,,0.01694915254237288,0.9375,0.4
ionosphere,2,mlp,fixed_anchor,4.0,,0.03389830508474576,0.90625,0.2
ionosphere,2,mlp,selective_distill,4.0,,0.05084745762711865,0.875,0.0
ionosphere,2,mlp,confidence_drop,8.0,,0.01694915254237288,0.9375,0.4
ionosphere,2,mlp,fixed_anchor,8.0,,0.03389830508474576,0.90625,0.2
ionosphere,2,mlp,selective_distill,8.0,,0.06779661016949153,0.859375,0.0
ionosphere,2,mlp,projected_gd,,0.0,0.0,0.921875,0.0
ionosphere,2,mlp,bcwi,,0.0,0.01694915254237288,0.90625,0.0
ionosphere,2,mlp,projected_gd,,0.005,0.0,0.921875,0.0
ionosphere,2,mlp,bcwi,,0.005,0.01694915254237288,0.90625,0.0
ionosphere,2,mlp,projected_gd,,0.01,0.0,0.921875,0.0
ionosphere,2,mlp,bcwi,,0.01,0.01694915254237288,0.90625,0.0
ionosphere,2,mlp,projected_gd,,0.015,0.0,0.921875,0.0
ionosphere,2,mlp,bcwi,,0.015,0.01694915254237288,0.90625,0.0
ionosphere,2,mlp,projected_gd,,0.02,0.0,0.921875,0.0
ionosphere,2,mlp,bcwi,,0.02,0.01694915254237288,0.90625,0.0
ionosphere,2,mlp,projected_gd,,0.025,0.0,0.921875,0.0
ionosphere,2,mlp,bcwi,,0.025,0.01694915254237288,0.90625,0.0
ionosphere,2,mlp,projected_gd,,0.03,0.0,0.921875,0.0
ionosphere,2,mlp,bcwi,,0.03,0.01694915254237288,0.90625,0.0
ionosphere,3,mlp,baseline,,,0.05454545454545454,0.890625,0.5555555555555556
ionosphere,3,mlp,confidence_drop,0.0,,0.05454545454545454,0.90625,0.6666666666666666
ionosphere,3,mlp,fixed_anchor,0.0,,0.05454545454545454,0.875,0.4444444444444444
ionosphere,3,mlp,selective_distill,0.0,,0.0,0.9375,0.5555555555555556
ionosphere,3,mlp,confidence_drop,0.5,,0.05454545454545454,0.90625,0.6666666666666666
ionosphere,3,mlp,fixed_anchor,0.5,,0.05454545454545454,0.875,0.4444444444444444
ionosphere,3,mlp,selective_distill,0.5,,0.0,0.9375,0.5555555555555556
ionosphere,3,mlp,confidence_drop,1.0,,0.01818181818181818,0.9375,0.6666666666666666
ionosphere,3,mlp,fixed_anchor,1.0,,0.05454545454545454,0.859375,0.3333333333333333
ionosphere,3,mlp,selective_distill,1.0,,0.0,0.9375,0.5555555555555556
ionosphere,3,mlp,confidence_drop,2.0,,0.01818181818181818,0.9375,0.6666666666666666
ionosphere,3,mlp,fixed_anchor,2.0,,0.03636363636363636,0.875,0.3333333333333333
ionosphere,3,mlp,selective_distill,2.0,,0.0,0.9375,0.5555555555555556
ionosphere,3,mlp,confidence_drop,4.0,,0.01818181818181818,0.9375,0.6666666666666666
ionosphere,3,mlp,fixed_anchor,4.0,,0.05454545454545454,0.859375,0.3333333333333333
ionosphere,3,mlp,selective_distill,4.0,,0.0,0.921875,0.4444444444444444
ionosphere,3,mlp,confidence_drop,8.0,,0.01818181818181818,0.9375,0.6666666666666666
ionosphere,3,mlp,fixed_anchor,8.0,,0.05454545454545454,0.859375,0.3333333333333333
ionosphere,3,mlp,selective_distill,8.0,,0.01818181818181818,0.90625,0.4444444444444444
ionosphere,3,mlp,projected_gd,,0.0,0.0,0.921875,0.4444444444444444
ionosphere,3,mlp,bcwi,,0.0,0.0,0.859375,0.0
ionosphere,3,mlp,projected_gd,,0.005,0.0,0.921875,0.4444444444444444
ionosphere,3,mlp,bcwi,,0.005,0.0,0.859375,0.0
ionosphere,3,mlp,projected_gd,,0.01,0.0,0.921875,0.4444444444444444
ionosphere,3,mlp,bcwi,,0.01,0.0,0.859375,0.0
ionosphere,3,mlp,projected_gd,,0.015,0.0,0.921875,0.4444444444444444
ionosphere,3,mlp,bcwi,,0.015,0.0,0.859375,0.0
ionosphere,3,mlp,projected_gd,,0.02,0.0,0.921875,0.4444444444444444
ionosphere,3,mlp,bcwi,,0.02,0.0,0.859375,0.0
ionosphere,3,mlp,projected_gd,,0.025,0.0,0.921875,0.4444444444444444
ionosphere,3,mlp,bcwi,,0.025,0.0,0.859375,0.0
ionosphere,3,mlp,projected_gd,,0.03,0.0,0.921875,0.4444444444444444
ionosphere,3,mlp,bcwi,,0.03,0.0,0.859375,0.0
ionosphere,4,mlp,baseline,,,0.016666666666666666,0.921875,0.0
ionosphere,4,mlp,confidence_drop,0.0,,0.03333333333333333,0.90625,0.0
ionosphere,4,mlp,fixed_anchor,0.0,,0.03333333333333333,0.9375,0.5
ionosphere,4,mlp,selective_distill,0.0,,0.05,0.90625,0.25
ionosphere,4,mlp,confidence_drop,0.5,,0.03333333333333333,0.90625,0.0
ionosphere,4,mlp,fixed_anchor,0.5,,0.016666666666666666,0.953125,0.5
ionosphere,4,mlp,selective_distill,0.5,,0.03333333333333333,0.921875,0.25
ionosphere,4,mlp,confidence_drop,1.0,,0.03333333333333333,0.90625,0.0
