dataset,method,param,nfr_mean,nfr_std,acc_mean,acc_std
pc4,projected_gd,0.02,0.03452623924054078,0.018211130962461863,0.8162878787878787,0.11072663622911716
pc4,projected_gd,0.025,0.037794213096749935,0.023820738993473048,0.8291666666666666,0.09070631847115589
pc4,projected_gd,0.03,0.04271127526048455,0.02180971374718299,0.8325757575757574,0.09050133019049136
pc4,bcwi,0.0,0.02289380833765274,0.023106659105432355,0.8102272727272727,0.11505082098377174
pc4,bcwi,0.005,0.02289380833765274,0.023106659105432355,0.8102272727272727,0.11505082098377174
pc4,bcwi,0.01,0.02289380833765274,0.023106659105432355,0.8102272727272727,0.11505082098377174
pc4,bcwi,0.015,0.025095966819472237,0.021823125609630588,0.8162878787878787,0.1185289353252436
pc4,bcwi,0.02,0.032002776949606584,0.035023469799971514,0.821590909090909,0.11049891609475866
pc4,bcwi,0.025,0.032002776949606584,0.035023469799971514,0.821590909090909,0.11049891609475866
pc4,bcwi,0.03,0.032002776949606584,0.035023469799971514,0.821590909090909,0.11049891609475866
phoneme,baseline,,0.16629770971132454,0.11340167607586958,0.7640657084188912,0.08130252937440836
phoneme,confidence_drop,0.0,0.13840042580346895,0.11045548827691902,0.775770020533881,0.06594008613134761
phoneme,confidence_drop,0.5,0.13350772761249258,0.10863973157855149,0.7690965092402464,0.06387626873352109
phoneme,confidence_drop,1.0,0.132651883572699,0.10807016688884559,0.7659137577002053,0.06501314799038536
phoneme,confidence_drop,2.0,0.13398553138990862,0.11522670815095343,0.7612936344969199,0.0675076817227268
phoneme,confidence_drop,4.0,0.1496769944670318,0.1488506452660342,0.7476386036960985,0.08193250062342866
phoneme,confidence_drop,8.0,0.15645066386964332,0.173812513398253,0.735523613963039,0.09180632603939634
phoneme,fixed_anchor,0.0,0.15759012807094197,0.12678628984790735,0.7669404517453798,0.07666898840279658
phoneme,fixed_anchor,0.5,0.10650292413628126,0.09538387705172027,0.7640657084188911,0.07699642537802151
phoneme,fixed_anchor,1.0,0.09266868372883072,0.08457781571655074,0.7549281314168378,0.08044409736568435
phoneme,fixed_anchor,2.0,0.07691055238796597,0.06996432025310083,0.7476386036960985,0.08179801749916453
phoneme,fixed_anchor,4.0,0.07130775107700829,0.06358367253962173,0.7411704312114991,0.08169005653574536
phoneme,fixed_anchor,8.0,0.06821828792196445,0.06097415939430064,0.7372689938398358,0.08016611367537037
phoneme,selective_distill,0.0,0.12079519046059595,0.0937046146987371,0.7755646817248459,0.07290443493584543
phoneme,selective_distill,0.5,0.11211243155987241,0.0939180372739911,0.7754620123203285,0.06961535799482066
phoneme,selective_distill,1.0,0.10585121233283948,0.09370211736643579,0.7754620123203285,0.07038335269303048
phoneme,selective_distill,2.0,0.0940636898836948,0.0823594649892156,0.7724845995893224,0.07315302143465915
phoneme,selective_distill,4.0,0.0779459734754059,0.06243816247861072,0.7736139630390144,0.07106102464228994
phoneme,selective_distill,8.0,0.06861065670768826,0.05850548026199466,0.7663244353182751,0.07154223351513547
phoneme,projected_gd,0.0,0.004220188397754218,0.0043112824004664044,0.6976386036960985,0.10705251497618601
phoneme,projected_gd,0.005,0.006157065665539352,0.005173572663293163,0.698870636550308,0.10763929442407422
phoneme,projected_gd,0.01,0.015014155347245858,0.009235387862174739,0.7095482546201233,0.10328409419422926
phoneme,projected_gd,0.015,0.01884839051800334,0.009739964526168928,0.7128336755646816,0.09683399566127965
phoneme,projected_gd,0.02,0.02436829610562383,0.010438515346772209,0.7183778234086242,0.1005718309438907
phoneme,projected_gd,0.025,0.0282419296810551,0.013237195593852403,0.7260780287474332,0.10457595517686287
phoneme,projected_gd,0.03,0.03570767013922025,0.016927673499376683,0.7342915811088295,0.10807338700911584
phoneme,bcwi,0.0,0.0038988876777327304,0.007211244591148063,0.6942505133470227,0.10577971830516528
phoneme,bcwi,0.005,0.006884699606684308,0.008084074116733755,0.7024640657084188,0.10467558535689934
phoneme,bcwi,0.01,0.007035757008496996,0.008266807256797017,0.7036960985626283,0.10520060278210737
phoneme,bcwi,0.015,0.010153359141661298,0.008383329845111705,0.7064681724845996,0.10137958923287876
phoneme,bcwi,0.02,0.011399796871174313,0.00960706359004409,0.709958932238193,0.09661264308762207
phoneme,bcwi,0.025,0.01430675978479803,0.010913688128167159,0.7100616016427106,0.09470747862523317
phoneme,bcwi,0.03,0.01720524148881732,0.013044902040818115,0.7158110882956878,0.0880190818806179
qsar-biodeg,baseline,,0.10432507542079668,0.0841272471946028,0.8146596858638743,0.06441658473787977
qsar-biodeg,confidence_drop,0.0,0.10455848355180178,0.07905868699184387,0.8120418848167539,0.07065153560657256
qsar-biodeg,confidence_drop,0.5,0.10746508819473202,0.07953793632532027,0.8068062827225131,0.07017573314958689
qsar-biodeg,confidence_drop,1.0,0.10970653124484078,0.08636797744498308,0.8052356020942408,0.07173602836252778
qsar-biodeg,confidence_drop,2.0,0.11057602656598653,0.09369160353715787,0.8010471204188481,0.07267247055377668
qsar-biodeg,confidence_drop,4.0,0.12215992976954435,0.10718412600346493,0.7895287958115184,0.07378711853659971
qsar-biodeg,confidence_drop,8.0,0.13899772919173986,0.12095827627952155,0.7706806282722514,0.07924056816124622
qsar-biodeg,fixed_anchor,0.0,0.09773728674586712,0.07396519168514314,0.8151832460732985,0.06562743630854116
qsar-biodeg,fixed_anchor,0.5,0.08324319304643453,0.06297940097590522,0.8120418848167541,0.06122894323048693
qsar-biodeg,fixed_anchor,1.0,0.08246517453520161,0.06302264193848145,0.8094240837696336,0.06484072368404663
qsar-biodeg,fixed_anchor,2.0,0.0782781047883663,0.05988936542910055,0.8073298429319372,0.062085990071509
qsar-biodeg,fixed_anchor,4.0,0.07390005415596887,0.06169896220397284,0.8062827225130891,0.06326202080416005
qsar-biodeg,fixed_anchor,8.0,0.07483291644428672,0.07682033648718602,0.794240837696335,0.0686221258730752
qsar-biodeg,selective_distill,0.0,0.113751919813144,0.09231914589888722,0.8104712041884816,0.0718208929708877
qsar-biodeg,selective_distill,0.5,0.10984030991812732,0.07776177459424875,0.8109947643979056,0.06652168477213222
qsar-biodeg,selective_distill,1.0,0.10532053985803687,0.07557982310276148,0.8099476439790576,0.06946030324905163
qsar-biodeg,selective_distill,2.0,0.10002500107325366,0.07827270490735,0.8047120418848168,0.07050481224942057
qsar-biodeg,selective_distill,4.0,0.09437893803414107,0.07459300459443394,0.8026178010471204,0.0771469516817403
qsar-biodeg,selective_distill,8.0,0.08575954492654266,0.07606014362006917,0.7989528795811518,0.07421515985192702
qsar-biodeg,projected_gd,0.0,0.024860836767502014,0.029462164583649728,0.7759162303664923,0.10232294903046452
qsar-biodeg,projected_gd,0.005,0.024860836767502014,0.029462164583649728,0.7759162303664923,0.10232294903046452
qsar-biodeg,projected_gd,0.01,0.024860836767502014,0.029462164583649728,0.7759162303664923,0.10232294903046452
qsar-biodeg,projected_gd,0.015,0.024860836767502014,0.029462164583649728,0.7759162303664923,0.10232294903046452
qsar-biodeg,projected_gd,0.02,0.0276414010308249,0.029408486620942694,0.7785340314136127,0.10333739929685072
qsar-biodeg,projected_gd,0.025,0.04354705053175776,0.027589204349665043,0.7853403141361256,0.09813553870512773
qsar-biodeg,projected_gd,0.03,0.04354705053175776,0.027589204349665043,0.7853403141361256,0.09813553870512773
qsar-biodeg,bcwi,0.0,0.015747044438522657,0.016873977594786583,0.7465968586387435,0.10767195295922566
qsar-biodeg,bcwi,0.005,0.015747044438522657,0.016873977594786583,0.7465968586387435,0.10767195295922566
qsar-biodeg,bcwi,0.01,0.015747044438522657,0.016873977594786583,0.7465968586387435,0.10767195295922566
qsar-biodeg,bcwi,0.015,0.015747044438522657,0.016873977594786583,0.7465968586387435,0.10767195295922566
qsar-biodeg,bcwi,0.02,0.01650462019609842,0.016634721367194107,0.750261780104712,0.10817569899736082
qsar-biodeg,bcwi,0.025,0.0317454639298143,0.018714427797527126,0.7696335078534031,0.11523611880781276
qsar-biodeg,bcwi,0.03,0.0317454639298143,0.018714427797527126,0.7696335078534031,0.11523611880781276
sonar,baseline,,0.1810670426065163,0.15508822474847705,0.6897435897435897,0.11041861784423014
sonar,confidence_drop,0.0,0.15959899749373435,0.19902806028972528,0.6897435897435896,0.12114461292240694
sonar,confidence_drop,0.5,0.15543233082706767,0.1883520941005885,0.7128205128205127,0.12607924044161212
sonar,confidence_drop,1.0,0.16733709273182956,0.20854199909522841,0.7,0.13677884354601547
sonar,confidence_drop,2.0,0.19356711222500697,0.21280643295027285,0.6897435897435897,0.1375245281252503
sonar,confidence_drop,4.0,0.21254859370648846,0.20104687218231057,0.6871794871794872,0.13610960162320948
sonar,confidence_drop,8.0,0.22614508493455862,0.2100535830902594,0.6743589743589743,0.1307720238794497
sonar,fixed_anchor,0.0,0.1660843776106934,0.13864589317443146,0.6974358974358974,0.09268678093487835
sonar,fixed_anchor,0.5,0.16621665274296854,0.14432637559485326,0.6717948717948719,0.11064993047987867
sonar,fixed_anchor,1.0,0.1740870231133389,0.14561923619928144,0.6692307692307692,0.10975503841020176
sonar,fixed_anchor,2.0,0.17223517126148705,0.13242207175768667,0.6615384615384615,0.09578752633245742
sonar,fixed_anchor,4.0,0.17223517126148705,0.13242207175768667,0.6589743589743591,0.09129709533830141
sonar,fixed_anchor,8.0,0.16866374269005846,0.13691842535119417,0.6564102564102565,0.09221267664452086
sonar,selective_distill,0.0,0.1693355611250348,0.1367041991210055,0.6871794871794872,0.1151786702763967
sonar,selective_distill,0.5,0.16748370927318296,0.13686969976914007,0.6923076923076923,0.11078189228047623
sonar,selective_distill,1.0,0.16747981063770537,0.12955618228569357,0.6846153846153846,0.11846166179493092
sonar,selective_distill,2.0,0.16747981063770537,0.12955618228569357,0.676923076923077,0.11916871834484358
sonar,selective_distill,4.0,0.159146477304372,0.1200328591740103,0.676923076923077,0.11157038545012456
sonar,selective_distill,8.0,0.1704890698969646,0.13014071230179886,0.6615384615384616,0.09730085108210401
sonar,projected_gd,0.0,0.0412010582010582,0.0429919082171165,0.7102564102564102,0.09049340808592429
sonar,projected_gd,0.005,0.0412010582010582,0.0429919082171165,0.7102564102564102,0.09049340808592429
sonar,projected_gd,0.01,0.0412010582010582,0.0429919082171165,0.7102564102564102,0.09049340808592429
sonar,projected_gd,0.015,0.0412010582010582,0.0429919082171165,0.7102564102564102,0.09049340808592429
sonar,projected_gd,0.02,0.0412010582010582,0.0429919082171165,0.7102564102564102,0.09049340808592429
sonar,projected_gd,0.025,0.0412010582010582,0.0429919082171165,0.7102564102564102,0.09049340808592429
sonar,projected_gd,0.03,0.0412010582010582,0.0429919082171165,0.7102564102564102,0.09049340808592429
sonar,bcwi,0.0,0.1012261208576998,0.13581234351682592,0.6564102564102564,0.09221267664452089
sonar,bcwi,0.005,0.1012261208576998,0.13581234351682592,0.6564102564102564,0.09221267664452089
sonar,bcwi,0.01,0.1012261208576998,0.13581234351682592,0.6564102564102564,0.09221267664452089
sonar,bcwi,0.015,0.1012261208576998,0.13581234351682592,0.6564102564102564,0.09221267664452089
sonar,bcwi,0.02,0.1012261208576998,0.13581234351682592,0.6564102564102564,0.09221267664452089
sonar,bcwi,0.025,0.1012261208576998,0.13581234351682592,0.6564102564102564,0.09221267664452089
sonar,bcwi,0.03,0.1012261208576998,0.13581234351682592,0.6564102564102564,0.09221267664452089
spambase,baseline,,0.01897408431098254,0.00717309282494717,0.9199034981905913,0.022258553695755932
spambase,confidence_drop,0.0,0.018752065232663734,0.0071741592008906716,0.9205066344993968,0.02052200280342995
spambase,confidence_drop,0.5,0.01741191141088471,0.007528714517799437,0.9225572979493366,0.02000619288974608
spambase,confidence_drop,1.0,0.017699993963351007,0.007517069185004875,0.9223160434258142,0.021527451145243848
spambase,confidence_drop,2.0,0.017967893926694976,0.007413973384841013,0.9225572979493364,0.02122948420740306
spambase,confidence_drop,4.0,0.01758671609733683,0.007849571812190747,0.9223160434258142,0.020863828571706038
spambase,confidence_drop,8.0,0.016526297228802167,0.00862881827459885,0.9242460796139926,0.02177090943806364
spambase,fixed_anchor,0.0,0.01710757025896601,0.007654803023701605,0.9203860072376356,0.022045436528947
spambase,fixed_anchor,0.5,0.014533124445677975,0.005998534980182623,0.9214716525934861,0.021574339298877327
spambase,fixed_anchor,1.0,0.012900152153781302,0.005493000193678948,0.9220747889022919,0.021399395609185266
spambase,fixed_anchor,2.0,0.01125592130498981,0.005537177740706739,0.9208685162846801,0.022952310649773953
spambase,fixed_anchor,4.0,0.01137385735722133,0.006072522971555149,0.9197828709288298,0.023796511023603216
spambase,fixed_anchor,8.0,0.011144173284880734,0.005622462419739988,0.9194209891435465,0.024601916153419393
spambase,selective_distill,0.0,0.017878355254922217,0.0072429263281170225,0.919903498190591,0.021587449731899893
spambase,selective_distill,0.5,0.016800005368812546,0.006094094769513722,0.9197828709288298,0.02110306822959007
spambase,selective_distill,1.0,0.016271129499286156,0.006627970389898268,0.9191797346200243,0.021337352893319818
spambase,selective_distill,2.0,0.014643433403661699,0.006223424044425054,0.9200241254523522,0.021526324574574415
spambase,selective_distill,4.0,0.012868892540481366,0.005066755645758858,0.9212303980699638,0.020785025815549255
spambase,selective_distill,8.0,0.011244037864495033,0.004065418622383435,0.920506634499397,0.021081605657823563
spambase,projected_gd,0.0,0.001052518216704134,0.0014871672659946056,0.904704463208685,0.030717216332584278
spambase,projected_gd,0.005,0.004659682245054806,0.0037725050373890374,0.9120627261761157,0.026443092842586845
spambase,projected_gd,0.01,0.00918525198838523,0.006832908889267462,0.9158021712907118,0.025593960535865018
spambase,projected_gd,0.015,0.011329170343400686,0.008558756051195502,0.9202653799758747,0.022770204106906364
spambase,projected_gd,0.02,0.015301939806142122,0.008156474292625091,0.9212303980699638,0.0220237911595652
spambase,projected_gd,0.025,0.018281020210790203,0.005710513791218643,0.9249698431845598,0.017245902051301814
spambase,projected_gd,0.03,0.018281020210790203,0.005710513791218643,0.9258142340168879,0.0184107570943998
spambase,bcwi,0.0,0.0010492960049751812,0.0017199925734192466,0.9020506634499397,0.028736419428952695
spambase,bcwi,0.005,0.005303508700868318,0.005536849294782965,0.9061519903498191,0.022378804511042828
spambase,bcwi,0.01,0.009799600150136163,0.0071086791347436465,0.9136308805790108,0.02470291343483662
spambase,bcwi,0.015,0.013765450134384832,0.0076578960210423475,0.9155609167671892,0.021853925599841083
spambase,bcwi,0.02,0.01568979710894701,0.007681105635531132,0.9180940892641738,0.018717319319318807
spambase,bcwi,0.025,0.015829853131355973,0.007545047543409837,0.9179734620024126,0.018833998276848205
spambase,bcwi,0.03,0.016810245288218718,0.007308285643055633,0.9179734620024126,0.018833998276848205
steel-plates-fault,baseline,,0.05460744833214761,0.06956888949026437,0.91994301994302,0.0867733288528368
steel-plates-fault,confidence_drop,0.0,0.05083342861150688,0.05611707005740348,0.9293447293447293,0.07658585056480541
steel-plates-fault,confidence_drop,0.5,0.052892709723137796,0.05852237424339439,0.9287749287749287,0.07670587086916875
steel-plates-fault,confidence_drop,1.0,0.05410566238196797,0.059459451961402586,0.9279202279202279,0.07707007632479426
steel-plates-fault,confidence_drop,2.0,0.05541571168451577,0.062475010544328,0.9282051282051282,0.07650337473989957
steel-plates-fault,confidence_drop,4.0,0.060049964840654925,0.06656243033418106,0.9250712250712251,0.07947815883488044
steel-plates-fault,confidence_drop,8.0,0.059926388780886276,0.06787177939072572,0.9259259259259258,0.07905662065818579
steel-plates-fault,fixed_anchor,0.0,0.05285013774070283,0.06539321739000513,0.9133903133903134,0.11062873676662006
steel-plates-fault,fixed_anchor,0.5,0.033810415820225724,0.0431087447858164,0.9225071225071224,0.09693869130509078
steel-plates-fault,fixed_anchor,1.0,0.02941477107223118,0.03699826699054035,0.9236467236467238,0.09305579709112805
steel-plates-fault,fixed_anchor,2.0,0.02416827928163458,0.029715971918504527,0.923931623931624,0.09076209456820278
steel-plates-fault,fixed_anchor,4.0,0.023354023341203744,0.029970756486764314,0.9219373219373219,0.09177150735174126
steel-plates-fault,fixed_anchor,8.0,0.024489173816502917,0.03062873306450505,0.9145299145299145,0.0956575069089794
steel-plates-fault,selective_distill,0.0,0.0536212207298878,0.06950444014120569,0.9133903133903134,0.10321449720013383
steel-plates-fault,selective_distill,0.5,0.050804989508956976,0.06486327400420115,0.9150997150997151,0.1031060914371934
steel-plates-fault,selective_distill,1.0,0.048139212782585455,0.061689696956146546,0.9168091168091168,0.09997073008088904
steel-plates-fault,selective_distill,2.0,0.04056233397361214,0.05419914904582407,0.9222222222222223,0.09733097023600257
steel-plates-fault,selective_distill,4.0,0.03339125625914615,0.04302879822970898,0.9262108262108264,0.09007786321302062
steel-plates-fault,selective_distill,8.0,0.026674299352548708,0.040236562526648666,0.931054131054131,0.0873983188510586
steel-plates-fault,projected_gd,0.0,0.0027236700702910665,0.005055237611651951,0.8792022792022791,0.13735227604791728
steel-plates-fault,projected_gd,0.005,0.0027236700702910665,0.005055237611651951,0.8792022792022791,0.13735227604791728
steel-plates-fault,projected_gd,0.01,0.0027236700702910665,0.005055237611651951,0.8792022792022791,0.13735227604791728
steel-plates-fault,projected_gd,0.015,0.0046742051609748566,0.007891099837090063,0.9045584045584045,0.12142569128846771
steel-plates-fault,projected_gd,0.02,0.0046742051609748566,0.007891099837090063,0.9045584045584045,0.12142569128846771
steel-plates-fault,projected_gd,0.025,0.008466369873585665,0.01248920770389836,0.9264957264957264,0.10873424647376025
steel-plates-fault,projected_gd,0.03,0.009776413541707937,0.012696762877103708,0.9270655270655273,0.10724266361341286
steel-plates-fault,bcwi,0.0,0.0045657182327853265,0.008194410483176278,0.8703703703703705,0.14138410863660708
steel-plates-fault,bcwi,0.005,0.0045657182327853265,0.008194410483176278,0.8703703703703705,0.14138410863660708
steel-plates-fault,bcwi,0.01,0.0045657182327853265,0.008194410483176278,0.8703703703703705,0.14138410863660708
steel-plates-fault,bcwi,0.015,0.008913905853025348,0.010590612383769066,0.8903133903133902,0.1265465505956367
steel-plates-fault,bcwi,0.02,0.008913905853025348,0.010590612383769066,0.8903133903133902,0.1265465505956367
steel-plates-fault,bcwi,0.025,0.023371423552178736,0.030602458085400894,0.9037037037037037,0.12338956457370048
steel-plates-fault,bcwi,0.03,0.023371423552178736,0.030602458085400894,0.9037037037037037,0.12338956457370048
wdbc,baseline,,0.028355655992140027,0.03986272258900401,0.9495145631067963,0.043128365693094334
wdbc,confidence_drop,0.0,0.03387336781149823,0.04305634322564637,0.9388349514563107,0.05549949518051065
wdbc,confidence_drop,0.5,0.035036158509172646,0.04527977333368646,0.9388349514563107,0.056435156100467766
wdbc,confidence_drop,1.0,0.037283349520408605,0.046971721799311465,0.937864077669903,0.05683275448159275
wdbc,confidence_drop,2.0,0.037283349520408605,0.046971721799311465,0.937864077669903,0.05683275448159275
wdbc,confidence_drop,4.0,0.03739350863913566,0.047736463987474456,0.9398058252427184,0.05620270121965675
wdbc,confidence_drop,8.0,0.03842573205481772,0.04924704826590632,0.9368932038834952,0.05811742717174102
wdbc,fixed_anchor,0.0,0.04633040431252663,0.0575589164097866,0.9233009708737864,0.06639432858597331
wdbc,fixed_anchor,0.5,0.03930352139914349,0.05196504559843155,0.9281553398058253,0.059002719353156374
wdbc,fixed_anchor,1.0,0.03789507069491814,0.052066977268928505,0.9262135922330097,0.06328495306967155
wdbc,fixed_anchor,2.0,0.03684243911597077,0.052078806158656545,0.9252427184466019,0.061241198466101376
wdbc,fixed_anchor,4.0,0.038198258241248756,0.05011166698829093,0.9213592233009708,0.06113850214152536
wdbc,fixed_anchor,8.0,0.038198258241248756,0.05011166698829093,0.9213592233009708,0.06079492818148768
wdbc,selective_distill,0.0,0.04440487939039152,0.060473536338413764,0.9339805825242717,0.06907698573180977
wdbc,selective_distill,0.5,0.04456767008806593,0.060003524491007265,0.9339805825242717,0.06877308198907182
wdbc,selective_distill,1.0,0.043515038509118566,0.0572061346990785,0.9330097087378642,0.06495912319724953
wdbc,selective_distill,2.0,0.0424624069301712,0.054468535944114216,0.9339805825242719,0.0627197491022687
wdbc,selective_distill,4.0,0.04105395622594585,0.05343279553817208,0.9359223300970874,0.061777553392828526
wdbc,selective_distill,8.0,0.04281839722949592,0.05103156928764478,0.9349514563106796,0.061069941982991024
wdbc,projected_gd,0.0,0.011606480449248821,0.008802788227228976,0.9572815533980583,0.02715362713709129
wdbc,projected_gd,0.005,0.011606480449248821,0.008802788227228976,0.9572815533980583,0.02715362713709129
wdbc,projected_gd,0.01,0.011606480449248821,0.008802788227228976,0.9572815533980583,0.02715362713709129
wdbc,projected_gd,0.015,0.011606480449248821,0.008802788227228976,0.9572815533980583,0.02715362713709129
wdbc,projected_gd,0.02,0.011606480449248821,0.008802788227228976,0.9572815533980583,0.02715362713709129
wdbc,projected_gd,0.025,0.011606480449248821,0.008802788227228976,0.9572815533980583,0.02715362713709129
wdbc,projected_gd,0.03,0.011606480449248821,0.008802788227228976,0.9572815533980583,0.02715362713709129
wdbc,bcwi,0.0,0.015234248317396107,0.01942204928165902,0.9349514563106796,0.0726607488258754
wdbc,bcwi,0.005,0.015234248317396107,0.01942204928165902,0.9349514563106796,0.0726607488258754
wdbc,bcwi,0.01,0.015234248317396107,0.01942204928165902,0.9349514563106796,0.0726607488258754
wdbc,bcwi,0.015,0.015234248317396107,0.01942204928165902,0.9349514563106796,0.0726607488258754
wdbc,bcwi,0.02,0.015234248317396107,0.01942204928165902,0.9349514563106796,0.0726607488258754
wdbc,bcwi,0.025,0.015234248317396107,0.01942204928165902,0.9349514563106796,0.0726607488258754
wdbc,bcwi,0.03,0.015234248317396107,0.01942204928165902,0.9349514563106796,0.0726607488258754
wilt,baseline,,0.09579855770253144,0.2236176802779423,0.9198394495412844,0.1281105260359255
wilt,confidence_drop,0.0,0.07298684811330994,0.14748083223520794,0.9178899082568808,0.1340443231034308
wilt,confidence_drop,0.5,0.07513219904691919,0.15364330668514328,0.9115825688073393,0.13711944742481302
wilt,confidence_drop,1.0,0.0770356872100492,0.1551495119687572,0.9055045871559632,0.137810131333175
wilt,confidence_drop,2.0,0.08356883066147294,0.160577875109895,0.8940366972477065,0.14074568480605446
wilt,confidence_drop,4.0,0.09279555361960819,0.17300920413472468,0.8803899082568808,0.15154213746935158
wilt,confidence_drop,8.0,0.10173407445536123,0.18909261058956753,0.8663990825688073,0.16017617833888015
wilt,fixed_anchor,0.0,0.07712252358237731,0.16995882287652495,0.923165137614679,0.1289229774595317
wilt,fixed_anchor,0.5,0.020766895126776173,0.04077817089883589,0.924770642201835,0.11275812431166475
wilt,fixed_anchor,1.0,0.017824210322482957,0.03459003934039574,0.9175458715596332,0.11516645846944108
wilt,fixed_anchor,2.0,0.014717394957935037,0.026717085523215663,0.9082568807339448,0.11947415781585323
wilt,fixed_anchor,4.0,0.012303580551475284,0.02106871034911176,0.9013761467889907,0.12444994425911847
wilt,fixed_anchor,8.0,0.009830447737418499,0.0156137360629296,0.8886467889908257,0.14065247368686784
wilt,selective_distill,0.0,0.06355469436140547,0.1161703780195118,0.9147935779816514,0.13637529088406827
wilt,selective_distill,0.5,0.05457972284353182,0.09863785610696532,0.9180045871559633,0.13264167961749232
wilt,selective_distill,1.0,0.05007984512281771,0.08823483665646221,0.9191513761467889,0.1312707495013414
wilt,selective_distill,2.0,0.048133857630241805,0.08341245197045263,0.9190366972477065,0.12890733519495
wilt,selective_distill,4.0,0.043822639379184965,0.07409447388693162,0.9175458715596332,0.12356198298975088
wilt,selective_distill,8.0,0.03920746976034696,0.06450801588855092,0.9153669724770641,0.11918491908106343
wilt,projected_gd,0.0,0.0025966461058819306,0.0034283097864259626,0.8057339449541285,0.2243425941442311
wilt,projected_gd,0.005,0.003080030320484684,0.0032636747477803947,0.8105504587155963,0.22843327938929103
wilt,projected_gd,0.01,0.004620677400723158,0.004440257528043715,0.8263761467889909,0.21396636437474734
wilt,projected_gd,0.015,0.006764873597809147,0.008408340778953626,0.8352064220183486,0.20558433068787285
wilt,projected_gd,0.02,0.00796318468004987,0.010671824001831547,0.8469036697247706,0.19350532747949217
wilt,projected_gd,0.025,0.010517074908188082,0.010914295107408531,0.8751146788990825,0.16433525807461827
wilt,projected_gd,0.03,0.012427079067803343,0.014377166183665403,0.8958715596330276,0.15507425594732288
wilt,bcwi,0.0,0.004358460070023064,0.008998174799146762,0.8150229357798165,0.20373939979891484
wilt,bcwi,0.005,0.004751130227091127,0.00887163200657798,0.8206422018348624,0.20263198629910883
wilt,bcwi,0.01,0.007120409574358881,0.010141757948251503,0.834059633027523,0.18483200572194483
wilt,bcwi,0.015,0.008787104731541054,0.013427689558849243,0.8432339449541285,0.17644744008749577
wilt,bcwi,0.02,0.012336330716125027,0.01405059707318658,0.8723623853211008,0.148819702779308
wilt,bcwi,0.025,0.012336330716125027,0.01405059707318658,0.8731651376146787,0.14904943566573517
wilt,bcwi,0.03,0.015018441223782075,0.017854388391448442,0.9100917431192659,0.12354749523113827
